source_doc,eval_type,eval_method,variant,score,duration
100,N-gram,Rouge2,107_2,0.10824230387288977,0.0
100,Graph-based,AutoSummENG,107_2,0.209342,2.10205340385437
100,Graph-based,MeMoG,107_2,0.209342,2.10205340385437
100,Meta,NPowER,107_2,0.232326,2.10205340385437
100,Embeddings-based,BERTScore,107_2,0.7171382308006287,0.20925498008728027
100,N-gram,Rouge1,108_2,0.320106702234078,0.006500959396362305
100,N-gram,Rouge2,108_2,0.08875542208875542,0.0070002079010009766
100,Graph-based,AutoSummENG,108_2,0.135922,3.1211400032043457
100,Graph-based,MeMoG,108_2,0.135922,3.1211400032043457
100,Meta,NPowER,108_2,0.171418,3.1211400032043457
100,Embeddings-based,BERTScore,108_2,0.6536270380020142,0.34635400772094727
100,N-gram,Rouge1,10_2,0.33237410071942447,0.0
100,N-gram,Rouge2,10_2,0.08279337652987762,0.016847848892211914
100,Graph-based,AutoSummENG,10_2,0.155918,2.5885136127471924
100,Graph-based,MeMoG,10_2,0.155918,2.5885136127471924
100,Meta,NPowER,10_2,0.188007,2.5885136127471924
100,Embeddings-based,BERTScore,10_2,0.7119863033294678,0.34600090980529785
100,N-gram,Rouge1,110_2,0.34176349965823655,0.0
100,N-gram,Rouge2,110_2,0.08891928864569082,0.019756555557250977
100,Graph-based,AutoSummENG,110_2,0.140830,3.247030258178711
100,Graph-based,MeMoG,110_2,0.140830,3.247030258178711
100,Meta,NPowER,110_2,0.175490,3.247030258178711
100,Embeddings-based,BERTScore,110_2,0.7232434153556824,0.28578972816467285
100,N-gram,Rouge1,111_2,0.4474492931776275,0.0
100,N-gram,Rouge2,111_2,0.09230769230769231,0.014551162719726562
100,Graph-based,AutoSummENG,111_2,0.242943,1.8196022510528564
100,Graph-based,MeMoG,111_2,0.242943,1.8196022510528564
100,Meta,NPowER,111_2,0.260201,1.8196022510528564
100,Embeddings-based,BERTScore,111_2,0.6674234867095947,0.2805163860321045
101,N-gram,Rouge1,source,1.0,0.011245250701904297
101,N-gram,Rouge2,source,1.0,0.008190393447875977
101,Graph-based,AutoSummENG,source,1.000000,3.781700849533081
101,Graph-based,MeMoG,source,1.000000,3.781700849533081
101,Meta,NPowER,source,0.888240,3.781700849533081
101,Embeddings-based,BERTScore,source,1.0,0.19710135459899902
101,N-gram,Rouge1,consecutively_swapped_words_0.1,1.0,0.021155834197998047
101,N-gram,Rouge2,consecutively_swapped_words_0.1,0.9601820250284414,0.0009989738464355469
101,Graph-based,AutoSummENG,consecutively_swapped_words_0.1,0.726278,3.7072958946228027
101,Graph-based,MeMoG,consecutively_swapped_words_0.1,0.726278,3.7072958946228027
101,Meta,NPowER,consecutively_swapped_words_0.1,0.661166,3.7072958946228027
101,Embeddings-based,BERTScore,consecutively_swapped_words_0.1,0.9814398884773254,0.37583017349243164
101,N-gram,Rouge1,consecutively_swapped_words_0.3,1.0,0.016030073165893555
101,N-gram,Rouge2,consecutively_swapped_words_0.3,0.9152445961319682,0.019202709197998047
101,Graph-based,AutoSummENG,consecutively_swapped_words_0.3,0.683405,3.8101284503936768
101,Graph-based,MeMoG,consecutively_swapped_words_0.3,0.683405,3.8101284503936768
101,Meta,NPowER,consecutively_swapped_words_0.3,0.625599,3.8101284503936768
101,Embeddings-based,BERTScore,consecutively_swapped_words_0.3,0.9669576287269592,0.4006061553955078
101,N-gram,Rouge1,consecutively_swapped_words_0.5,1.0,0.01102304458618164
101,N-gram,Rouge2,consecutively_swapped_words_0.5,0.859499431171786,0.006468534469604492
101,Graph-based,AutoSummENG,consecutively_swapped_words_0.5,0.653243,3.9408555030822754
101,Graph-based,MeMoG,consecutively_swapped_words_0.5,0.653243,3.9408555030822754
101,Meta,NPowER,consecutively_swapped_words_0.5,0.600577,3.9408555030822754
101,Embeddings-based,BERTScore,consecutively_swapped_words_0.5,0.9555854797363281,0.3881974220275879
101,N-gram,Rouge1,consecutively_swapped_words_0.7,1.0,0.012014150619506836
101,N-gram,Rouge2,consecutively_swapped_words_0.7,0.8225255972696246,0.009478569030761719
101,Graph-based,AutoSummENG,consecutively_swapped_words_0.7,0.633223,4.047876358032227
101,Graph-based,MeMoG,consecutively_swapped_words_0.7,0.633223,4.047876358032227
101,Meta,NPowER,consecutively_swapped_words_0.7,0.583969,4.047876358032227
101,Embeddings-based,BERTScore,consecutively_swapped_words_0.7,0.9429231882095337,0.396134614944458
101,N-gram,Rouge1,consecutively_swapped_words_0.9,1.0,0.0
101,N-gram,Rouge2,consecutively_swapped_words_0.9,0.8003412969283277,0.02235865592956543
101,Graph-based,AutoSummENG,consecutively_swapped_words_0.9,0.614531,3.8958020210266113
101,Graph-based,MeMoG,consecutively_swapped_words_0.9,0.614531,3.8958020210266113
101,Meta,NPowER,consecutively_swapped_words_0.9,0.568463,3.8958020210266113
101,Embeddings-based,BERTScore,consecutively_swapped_words_0.9,0.9403994679450989,0.4013526439666748
101,N-gram,Rouge1,deleted_words_0.1,0.9390832328106151,0.0
101,N-gram,Rouge2,deleted_words_0.1,0.8883524441762221,0.02149677276611328
101,Graph-based,AutoSummENG,deleted_words_0.1,0.677030,3.5986995697021484
101,Graph-based,MeMoG,deleted_words_0.1,0.677030,3.5986995697021484
101,Meta,NPowER,deleted_words_0.1,0.620311,3.5986995697021484
101,Embeddings-based,BERTScore,deleted_words_0.1,0.8263733983039856,0.38919901847839355
101,N-gram,Rouge1,deleted_words_0.3,0.8261594928261595,0.0
101,N-gram,Rouge2,deleted_words_0.3,0.7191986644407345,0.024667024612426758
101,Graph-based,AutoSummENG,deleted_words_0.3,0.513647,3.2677323818206787
101,Graph-based,MeMoG,deleted_words_0.3,0.513647,3.2677323818206787
101,Meta,NPowER,deleted_words_0.3,0.484772,3.2677323818206787
101,Embeddings-based,BERTScore,deleted_words_0.3,0.7304855585098267,0.3655710220336914
101,N-gram,Rouge1,deleted_words_0.5,0.6819033345822406,0.019591331481933594
101,N-gram,Rouge2,deleted_words_0.5,0.544431946006749,0.00208282470703125
101,Graph-based,AutoSummENG,deleted_words_0.5,0.366906,2.9070208072662354
101,Graph-based,MeMoG,deleted_words_0.5,0.366906,2.9070208072662354
101,Meta,NPowER,deleted_words_0.5,0.363038,2.9070208072662354
101,Embeddings-based,BERTScore,deleted_words_0.5,0.7218610644340515,0.328998327255249
101,N-gram,Rouge1,deleted_words_0.7,0.475736568457539,0.0
101,N-gram,Rouge2,deleted_words_0.7,0.33738074588031225,0.019264936447143555
101,Graph-based,AutoSummENG,deleted_words_0.7,0.217540,2.532689094543457
101,Graph-based,MeMoG,deleted_words_0.7,0.217540,2.532689094543457
101,Meta,NPowER,deleted_words_0.7,0.239127,2.532689094543457
101,Embeddings-based,BERTScore,deleted_words_0.7,0.6491335034370422,0.3011162281036377
101,N-gram,Rouge1,deleted_words_0.9,0.17056682267290693,0.0
101,N-gram,Rouge2,deleted_words_0.9,0.10307131702238417,0.021173954010009766
101,Graph-based,AutoSummENG,deleted_words_0.9,0.070799,2.152010679244995
101,Graph-based,MeMoG,deleted_words_0.9,0.070799,2.152010679244995
101,Meta,NPowER,deleted_words_0.9,0.117393,2.152010679244995
101,Embeddings-based,BERTScore,deleted_words_0.9,0.6160078048706055,0.285921573638916
101,N-gram,Rouge1,inserted_sentence_0.1,0.9483364890451718,0.011054277420043945
101,N-gram,Rouge2,inserted_sentence_0.1,0.9450608930987822,0.008977413177490234
101,Graph-based,AutoSummENG,inserted_sentence_0.1,0.819792,4.11651873588562
101,Graph-based,MeMoG,inserted_sentence_0.1,0.819792,4.11651873588562
101,Meta,NPowER,inserted_sentence_0.1,0.738743,4.11651873588562
101,Embeddings-based,BERTScore,inserted_sentence_0.1,0.6762490272521973,0.3916645050048828
101,N-gram,Rouge1,inserted_sentence_0.3,0.9054752066115703,0.015759706497192383
101,N-gram,Rouge2,inserted_sentence_0.3,0.9028423772609818,0.02147650718688965
101,Graph-based,AutoSummENG,inserted_sentence_0.3,0.702721,4.583896636962891
101,Graph-based,MeMoG,inserted_sentence_0.3,0.702721,4.583896636962891
101,Meta,NPowER,inserted_sentence_0.3,0.641623,4.583896636962891
101,Embeddings-based,BERTScore,inserted_sentence_0.3,0.6822121143341064,0.4066736698150635
101,N-gram,Rouge1,inserted_sentence_0.5,0.8217381119700163,0.01597309112548828
101,N-gram,Rouge2,inserted_sentence_0.5,0.8188422779470353,0.021837949752807617
101,Graph-based,AutoSummENG,inserted_sentence_0.5,0.595779,5.3111891746521
101,Graph-based,MeMoG,inserted_sentence_0.5,0.595779,5.3111891746521
101,Meta,NPowER,inserted_sentence_0.5,0.552907,5.3111891746521
101,Embeddings-based,BERTScore,inserted_sentence_0.5,0.6820403337478638,0.509117841720581
101,N-gram,Rouge1,inserted_sentence_0.7,0.7795555555555557,0.018793106079101562
101,N-gram,Rouge2,inserted_sentence_0.7,0.7767896843041352,0.0027468204498291016
101,Graph-based,AutoSummENG,inserted_sentence_0.7,0.546389,5.496397018432617
101,Graph-based,MeMoG,inserted_sentence_0.7,0.546389,5.496397018432617
101,Meta,NPowER,inserted_sentence_0.7,0.511933,5.496397018432617
101,Embeddings-based,BERTScore,inserted_sentence_0.7,0.6460431218147278,0.46504712104797363
101,N-gram,Rouge1,inserted_sentence_0.9,0.7315954118873826,0.022948265075683594
101,N-gram,Rouge2,inserted_sentence_0.9,0.7293970373461297,0.011999368667602539
101,Graph-based,AutoSummENG,inserted_sentence_0.9,0.492779,6.079800605773926
101,Graph-based,MeMoG,inserted_sentence_0.9,0.492779,6.079800605773926
101,Meta,NPowER,inserted_sentence_0.9,0.467459,6.079800605773926
101,Embeddings-based,BERTScore,inserted_sentence_0.9,0.6700000166893005,0.48772573471069336
101,N-gram,Rouge1,randomly_swapped_words_0.1,1.0,0.011754274368286133
101,N-gram,Rouge2,randomly_swapped_words_0.1,0.859499431171786,0.011461734771728516
101,Graph-based,AutoSummENG,randomly_swapped_words_0.1,0.712251,3.8787097930908203
101,Graph-based,MeMoG,randomly_swapped_words_0.1,0.712251,3.8787097930908203
101,Meta,NPowER,randomly_swapped_words_0.1,0.649529,3.8787097930908203
101,Embeddings-based,BERTScore,randomly_swapped_words_0.1,0.9269819259643555,0.4121997356414795
101,N-gram,Rouge1,randomly_swapped_words_0.3,1.0,0.012638092041015625
101,N-gram,Rouge2,randomly_swapped_words_0.3,0.6774744027303754,0.008956432342529297
101,Graph-based,AutoSummENG,randomly_swapped_words_0.3,0.645128,4.0626115798950195
101,Graph-based,MeMoG,randomly_swapped_words_0.3,0.645128,4.0626115798950195
101,Meta,NPowER,randomly_swapped_words_0.3,0.593845,4.0626115798950195
101,Embeddings-based,BERTScore,randomly_swapped_words_0.3,0.8918052911758423,0.38196897506713867
101,N-gram,Rouge1,randomly_swapped_words_0.5,1.0,0.021145343780517578
101,N-gram,Rouge2,randomly_swapped_words_0.5,0.5534698521046644,0.0
101,Graph-based,AutoSummENG,randomly_swapped_words_0.5,0.593439,4.230276346206665
101,Graph-based,MeMoG,randomly_swapped_words_0.5,0.593439,4.230276346206665
101,Meta,NPowER,randomly_swapped_words_0.5,0.550965,4.230276346206665
101,Embeddings-based,BERTScore,randomly_swapped_words_0.5,0.8352343440055847,0.39215707778930664
101,N-gram,Rouge1,randomly_swapped_words_0.7,1.0,0.012231826782226562
101,N-gram,Rouge2,randomly_swapped_words_0.7,0.4726962457337884,0.0019450187683105469
101,Graph-based,AutoSummENG,randomly_swapped_words_0.7,0.563834,4.197818756103516
101,Graph-based,MeMoG,randomly_swapped_words_0.7,0.563834,4.197818756103516
101,Meta,NPowER,randomly_swapped_words_0.7,0.526405,4.197818756103516
101,Embeddings-based,BERTScore,randomly_swapped_words_0.7,0.7585186958312988,0.3897521495819092
101,N-gram,Rouge1,randomly_swapped_words_0.9,1.0,0.010012388229370117
101,N-gram,Rouge2,randomly_swapped_words_0.9,0.44880546075085326,0.009719133377075195
101,Graph-based,AutoSummENG,randomly_swapped_words_0.9,0.551019,4.214898109436035
101,Graph-based,MeMoG,randomly_swapped_words_0.9,0.551019,4.214898109436035
101,Meta,NPowER,randomly_swapped_words_0.9,0.515774,4.214898109436035
101,Embeddings-based,BERTScore,randomly_swapped_words_0.9,0.6964052319526672,0.38843512535095215
101,N-gram,Rouge1,removed_sentence_0.1,0.9794500723589,0.0175321102142334
101,N-gram,Rouge2,removed_sentence_0.1,0.9678540399652477,0.009999275207519531
101,Graph-based,AutoSummENG,removed_sentence_0.1,0.882973,3.600057363510132
101,Graph-based,MeMoG,removed_sentence_0.1,0.882973,3.600057363510132
101,Meta,NPowER,removed_sentence_0.1,0.791157,3.600057363510132
101,Embeddings-based,BERTScore,removed_sentence_0.1,0.8912842869758606,0.3880133628845215
101,N-gram,Rouge1,removed_sentence_0.3,0.8221925133689839,0.01393890380859375
101,N-gram,Rouge2,removed_sentence_0.3,0.7959866220735786,0.0075359344482421875
101,Graph-based,AutoSummENG,removed_sentence_0.3,0.681426,3.261420965194702
101,Graph-based,MeMoG,removed_sentence_0.3,0.681426,3.261420965194702
101,Meta,NPowER,removed_sentence_0.3,0.623957,3.261420965194702
101,Embeddings-based,BERTScore,removed_sentence_0.3,0.7692762017250061,0.3636150360107422
101,N-gram,Rouge1,removed_sentence_0.5,0.7063579566335906,0.0
101,N-gram,Rouge2,removed_sentence_0.5,0.6700993012136814,0.01791977882385254
101,Graph-based,AutoSummENG,removed_sentence_0.5,0.497269,2.8120241165161133
101,Graph-based,MeMoG,removed_sentence_0.5,0.497269,2.8120241165161133
101,Meta,NPowER,removed_sentence_0.5,0.471184,2.8120241165161133
101,Embeddings-based,BERTScore,removed_sentence_0.5,0.7124782800674438,0.32725024223327637
101,N-gram,Rouge1,removed_sentence_0.7,0.5748987854251012,0.0
101,N-gram,Rouge2,removed_sentence_0.7,0.5405186385737439,0.0
101,Graph-based,AutoSummENG,removed_sentence_0.7,0.310682,2.413264751434326
101,Graph-based,MeMoG,removed_sentence_0.7,0.310682,2.413264751434326
101,Meta,NPowER,removed_sentence_0.7,0.316395,2.413264751434326
101,Embeddings-based,BERTScore,removed_sentence_0.7,0.7124782800674438,0.3144524097442627
101,N-gram,Rouge1,removed_sentence_0.9,0.25322740814299904,0.0
101,N-gram,Rouge2,removed_sentence_0.9,0.23061630218687876,0.020362377166748047
101,Graph-based,AutoSummENG,removed_sentence_0.9,0.132130,2.12393856048584
101,Graph-based,MeMoG,removed_sentence_0.9,0.132130,2.12393856048584
101,Meta,NPowER,removed_sentence_0.9,0.168273,2.12393856048584
101,Embeddings-based,BERTScore,removed_sentence_0.9,0.6768567562103271,0.27745747566223145
101,N-gram,Rouge1,repeated_sentence_0.1,0.9565692433761268,0.01580071449279785
101,N-gram,Rouge2,repeated_sentence_0.1,0.9543591145121618,0.020284175872802734
101,Graph-based,AutoSummENG,repeated_sentence_0.1,0.931964,3.848421335220337
101,Graph-based,MeMoG,repeated_sentence_0.1,0.931964,3.848421335220337
101,Meta,NPowER,repeated_sentence_0.1,0.831799,3.848421335220337
101,Embeddings-based,BERTScore,repeated_sentence_0.1,0.5533366799354553,0.38870882987976074
101,N-gram,Rouge1,repeated_sentence_0.3,0.8854614412136536,0.01565241813659668
101,N-gram,Rouge2,repeated_sentence_0.3,0.8833797116114345,0.019280672073364258
101,Graph-based,AutoSummENG,repeated_sentence_0.3,0.929614,3.9085018634796143
101,Graph-based,MeMoG,repeated_sentence_0.3,0.929614,3.9085018634796143
101,Meta,NPowER,repeated_sentence_0.3,0.829849,3.9085018634796143
101,Embeddings-based,BERTScore,repeated_sentence_0.3,0.5533366799354553,0.519097089767456
101,N-gram,Rouge1,repeated_sentence_0.5,0.8247762600094207,0.015566110610961914
101,N-gram,Rouge2,repeated_sentence_0.5,0.822808671065033,0.022046327590942383
101,Graph-based,AutoSummENG,repeated_sentence_0.5,0.928683,3.991471290588379
101,Graph-based,MeMoG,repeated_sentence_0.5,0.928683,3.991471290588379
101,Meta,NPowER,repeated_sentence_0.5,0.829077,3.991471290588379
101,Embeddings-based,BERTScore,repeated_sentence_0.5,0.5533366799354553,0.44010424613952637
101,N-gram,Rouge1,repeated_sentence_0.7,0.7713656387665198,0.011979103088378906
101,N-gram,Rouge2,repeated_sentence_0.7,0.769501983252534,0.002883434295654297
101,Graph-based,AutoSummENG,repeated_sentence_0.7,0.928142,4.127927303314209
101,Graph-based,MeMoG,repeated_sentence_0.7,0.928142,4.127927303314209
101,Meta,NPowER,repeated_sentence_0.7,0.828628,4.127927303314209
101,Embeddings-based,BERTScore,repeated_sentence_0.7,0.5533366799354553,0.46023106575012207
101,N-gram,Rouge1,repeated_sentence_0.9,0.7244517997517584,0.015697002410888672
101,N-gram,Rouge2,repeated_sentence_0.9,0.7226821192052981,0.00927591323852539
101,Graph-based,AutoSummENG,repeated_sentence_0.9,0.927784,4.103367805480957
101,Graph-based,MeMoG,repeated_sentence_0.9,0.927784,4.103367805480957
101,Meta,NPowER,repeated_sentence_0.9,0.828331,4.103367805480957
101,Embeddings-based,BERTScore,repeated_sentence_0.9,0.5533366799354553,0.47443056106567383
101,N-gram,Rouge1,100_2,0.3520368946963874,0.0048351287841796875
101,N-gram,Rouge2,100_2,0.08,0.0
101,Graph-based,AutoSummENG,100_2,0.173124,2.428683042526245
101,Graph-based,MeMoG,100_2,0.173124,2.428683042526245
101,Meta,NPowER,100_2,0.202280,2.428683042526245
101,Embeddings-based,BERTScore,100_2,0.7009443640708923,0.31626176834106445
101,N-gram,Rouge1,102_2,0.39837728194726163,0.0
101,N-gram,Rouge2,102_2,0.1559074299634592,0.017067432403564453
101,Graph-based,AutoSummENG,102_2,0.263425,3.2774436473846436
101,Graph-based,MeMoG,102_2,0.263425,3.2774436473846436
101,Meta,NPowER,102_2,0.277192,3.2774436473846436
101,Embeddings-based,BERTScore,102_2,0.6934185028076172,0.4109687805175781
101,N-gram,Rouge1,103_2,0.48942786069651745,0.01778578758239746
101,N-gram,Rouge2,103_2,0.15432482887367768,0.004053354263305664
101,Graph-based,AutoSummENG,103_2,0.221671,6.861443758010864
101,Graph-based,MeMoG,103_2,0.221671,6.861443758010864
101,Meta,NPowER,103_2,0.242554,6.861443758010864
101,Embeddings-based,BERTScore,103_2,0.7381282448768616,0.5356614589691162
101,N-gram,Rouge1,105_2,0.49329073482428115,0.009910345077514648
101,N-gram,Rouge2,105_2,0.1483375959079284,0.0
101,Graph-based,AutoSummENG,105_2,0.299553,3.6678199768066406
101,Graph-based,MeMoG,105_2,0.299553,3.6678199768066406
101,Meta,NPowER,105_2,0.307163,3.6678199768066406
101,Embeddings-based,BERTScore,105_2,0.7282242178916931,0.36536455154418945
101,N-gram,Rouge1,106_2,0.4241486068111455,0.020984172821044922
101,N-gram,Rouge2,106_2,0.14026548672566372,0.016752958297729492
101,Graph-based,AutoSummENG,106_2,0.236965,5.771936893463135
101,Graph-based,MeMoG,106_2,0.236965,5.771936893463135
101,Meta,NPowER,106_2,0.255241,5.771936893463135
101,Embeddings-based,BERTScore,106_2,0.7464489340782166,0.4794292449951172
101,N-gram,Rouge1,107_2,0.48226466575716237,0.0166015625
101,N-gram,Rouge2,107_2,0.17133105802047782,0.005217790603637695
101,Graph-based,AutoSummENG,107_2,0.297580,3.56784987449646
101,Graph-based,MeMoG,107_2,0.297580,3.56784987449646
101,Meta,NPowER,107_2,0.305527,3.56784987449646
101,Embeddings-based,BERTScore,107_2,0.7160709500312805,0.40282297134399414
101,N-gram,Rouge1,108_2,0.4449553001277139,0.015497684478759766
101,N-gram,Rouge2,108_2,0.13595706618962436,0.008596420288085938
101,Graph-based,AutoSummENG,108_2,0.273911,4.563687801361084
101,Graph-based,MeMoG,108_2,0.273911,4.563687801361084
101,Meta,NPowER,108_2,0.285891,4.563687801361084
101,Embeddings-based,BERTScore,108_2,0.6284003257751465,0.4166872501373291
101,N-gram,Rouge1,10_2,0.4556277056277056,0.01947951316833496
101,N-gram,Rouge2,10_2,0.12073632918245804,0.009999990463256836
101,Graph-based,AutoSummENG,10_2,0.287617,3.8419735431671143
101,Graph-based,MeMoG,10_2,0.287617,3.8419735431671143
101,Meta,NPowER,10_2,0.297261,3.8419735431671143
101,Embeddings-based,BERTScore,10_2,0.7722496390342712,0.40407705307006836
101,N-gram,Rouge1,110_2,0.45340968245705365,0.0
101,N-gram,Rouge2,110_2,0.18489583333333334,0.025336265563964844
101,Graph-based,AutoSummENG,110_2,0.286804,4.653864145278931
101,Graph-based,MeMoG,110_2,0.286804,4.653864145278931
101,Meta,NPowER,110_2,0.296587,4.653864145278931
101,Embeddings-based,BERTScore,110_2,0.760574996471405,0.4642953872680664
101,N-gram,Rouge1,111_2,0.40975226110892643,0.0
101,N-gram,Rouge2,111_2,0.1369539551357733,0.01866459846496582
101,Graph-based,AutoSummENG,111_2,0.269707,3.1774840354919434
101,Graph-based,MeMoG,111_2,0.269707,3.1774840354919434
101,Meta,NPowER,111_2,0.282403,3.1774840354919434
101,Embeddings-based,BERTScore,111_2,0.6421908736228943,0.3649427890777588
102,N-gram,Rouge1,source,1.0,0.005409717559814453
102,N-gram,Rouge2,source,1.0,0.0046613216400146484
102,Graph-based,AutoSummENG,source,1.000000,2.668149709701538
102,Graph-based,MeMoG,source,1.000000,2.668149709701538
102,Meta,NPowER,source,0.888240,2.668149709701538
102,Embeddings-based,BERTScore,source,1.0,0.17342281341552734
102,N-gram,Rouge1,consecutively_swapped_words_0.1,1.0,0.0
102,N-gram,Rouge2,consecutively_swapped_words_0.1,0.9829787234042553,0.01668691635131836
102,Graph-based,AutoSummENG,consecutively_swapped_words_0.1,0.759217,2.7099196910858154
102,Graph-based,MeMoG,consecutively_swapped_words_0.1,0.759217,2.7099196910858154
102,Meta,NPowER,consecutively_swapped_words_0.1,0.688491,2.7099196910858154
102,Embeddings-based,BERTScore,consecutively_swapped_words_0.1,0.9864314794540405,0.33380627632141113
102,N-gram,Rouge1,consecutively_swapped_words_0.3,1.0,0.009523868560791016
102,N-gram,Rouge2,consecutively_swapped_words_0.3,0.9560283687943263,0.003999948501586914
102,Graph-based,AutoSummENG,consecutively_swapped_words_0.3,0.715024,2.769545316696167
102,Graph-based,MeMoG,consecutively_swapped_words_0.3,0.715024,2.769545316696167
102,Meta,NPowER,consecutively_swapped_words_0.3,0.651830,2.769545316696167
102,Embeddings-based,BERTScore,consecutively_swapped_words_0.3,0.9626479744911194,0.3273954391479492
102,N-gram,Rouge1,consecutively_swapped_words_0.5,1.0,0.0
102,N-gram,Rouge2,consecutively_swapped_words_0.5,0.9404255319148935,0.01655745506286621
102,Graph-based,AutoSummENG,consecutively_swapped_words_0.5,0.684440,2.759164571762085
102,Graph-based,MeMoG,consecutively_swapped_words_0.5,0.684440,2.759164571762085
102,Meta,NPowER,consecutively_swapped_words_0.5,0.626458,2.759164571762085
102,Embeddings-based,BERTScore,consecutively_swapped_words_0.5,0.9475699067115784,0.3280947208404541
102,N-gram,Rouge1,consecutively_swapped_words_0.7,1.0,0.006335735321044922
102,N-gram,Rouge2,consecutively_swapped_words_0.7,0.9177304964539008,0.0
102,Graph-based,AutoSummENG,consecutively_swapped_words_0.7,0.661568,2.796104907989502
102,Graph-based,MeMoG,consecutively_swapped_words_0.7,0.661568,2.796104907989502
102,Meta,NPowER,consecutively_swapped_words_0.7,0.607484,2.796104907989502
102,Embeddings-based,BERTScore,consecutively_swapped_words_0.7,0.9308211803436279,0.35720324516296387
102,N-gram,Rouge1,consecutively_swapped_words_0.9,1.0,0.0
102,N-gram,Rouge2,consecutively_swapped_words_0.9,0.8978723404255319,0.016416311264038086
102,Graph-based,AutoSummENG,consecutively_swapped_words_0.9,0.647369,2.7470316886901855
102,Graph-based,MeMoG,consecutively_swapped_words_0.9,0.647369,2.7470316886901855
102,Meta,NPowER,consecutively_swapped_words_0.9,0.595705,2.7470316886901855
102,Embeddings-based,BERTScore,consecutively_swapped_words_0.9,0.9248254895210266,0.34618568420410156
102,N-gram,Rouge1,deleted_words_0.1,0.9525222551928784,0.0
102,N-gram,Rouge2,deleted_words_0.1,0.9019316493313522,0.0
102,Graph-based,AutoSummENG,deleted_words_0.1,0.706113,2.5697824954986572
102,Graph-based,MeMoG,deleted_words_0.1,0.706113,2.5697824954986572
102,Meta,NPowER,deleted_words_0.1,0.644437,2.5697824954986572
102,Embeddings-based,BERTScore,deleted_words_0.1,0.8336589336395264,0.3207845687866211
102,N-gram,Rouge1,deleted_words_0.3,0.8184100418410042,0.0
102,N-gram,Rouge2,deleted_words_0.3,0.7041072925398156,0.016906023025512695
102,Graph-based,AutoSummENG,deleted_words_0.3,0.525362,2.327105760574341
102,Graph-based,MeMoG,deleted_words_0.3,0.525362,2.327105760574341
102,Meta,NPowER,deleted_words_0.3,0.494490,2.327105760574341
102,Embeddings-based,BERTScore,deleted_words_0.3,0.7552720904350281,0.3056976795196533
102,N-gram,Rouge1,deleted_words_0.5,0.6666666666666666,0.0
102,N-gram,Rouge2,deleted_words_0.5,0.49952696310312195,0.0
102,Graph-based,AutoSummENG,deleted_words_0.5,0.375218,2.0209836959838867
102,Graph-based,MeMoG,deleted_words_0.5,0.375218,2.0209836959838867
102,Meta,NPowER,deleted_words_0.5,0.369934,2.0209836959838867
102,Embeddings-based,BERTScore,deleted_words_0.5,0.7122315168380737,0.2951071262359619
102,N-gram,Rouge1,deleted_words_0.7,0.4635473340587595,0.0
102,N-gram,Rouge2,deleted_words_0.7,0.31406761177753545,0.0
102,Graph-based,AutoSummENG,deleted_words_0.7,0.222342,1.8326945304870605
102,Graph-based,MeMoG,deleted_words_0.7,0.222342,1.8326945304870605
102,Meta,NPowER,deleted_words_0.7,0.243111,1.8326945304870605
102,Embeddings-based,BERTScore,deleted_words_0.7,0.6690530776977539,0.2704758644104004
102,N-gram,Rouge1,deleted_words_0.9,0.13227513227513227,0.0007464885711669922
102,N-gram,Rouge2,deleted_words_0.9,0.050397877984084884,0.0
102,Graph-based,AutoSummENG,deleted_words_0.9,0.073552,1.598390817642212
102,Graph-based,MeMoG,deleted_words_0.9,0.073552,1.598390817642212
102,Meta,NPowER,deleted_words_0.9,0.119677,1.598390817642212
102,Embeddings-based,BERTScore,deleted_words_0.9,0.6504607200622559,0.2289719581604004
102,N-gram,Rouge1,inserted_sentence_0.1,0.9343065693430657,0.0
102,N-gram,Rouge2,inserted_sentence_0.1,0.932890365448505,0.018213987350463867
102,Graph-based,AutoSummENG,inserted_sentence_0.1,0.825963,3.0769405364990234
102,Graph-based,MeMoG,inserted_sentence_0.1,0.825963,3.0769405364990234
102,Meta,NPowER,inserted_sentence_0.1,0.743862,3.0769405364990234
102,Embeddings-based,BERTScore,inserted_sentence_0.1,0.6753593683242798,0.33655309677124023
102,N-gram,Rouge1,inserted_sentence_0.3,0.8157589803012746,0.01598334312438965
102,N-gram,Rouge2,inserted_sentence_0.3,0.814385150812065,0.010881185531616211
102,Graph-based,AutoSummENG,inserted_sentence_0.3,0.674335,3.319631338119507
102,Graph-based,MeMoG,inserted_sentence_0.3,0.674335,3.319631338119507
102,Meta,NPowER,inserted_sentence_0.3,0.618075,3.319631338119507
102,Embeddings-based,BERTScore,inserted_sentence_0.3,0.6808844804763794,0.37273693084716797
102,N-gram,Rouge1,inserted_sentence_0.5,0.7410526315789474,0.0
102,N-gram,Rouge2,inserted_sentence_0.5,0.7397260273972602,0.0
102,Graph-based,AutoSummENG,inserted_sentence_0.5,0.600356,3.6027379035949707
102,Graph-based,MeMoG,inserted_sentence_0.5,0.600356,3.6027379035949707
102,Meta,NPowER,inserted_sentence_0.5,0.556703,3.6027379035949707
102,Embeddings-based,BERTScore,inserted_sentence_0.5,0.671626091003418,0.3802671432495117
102,N-gram,Rouge1,inserted_sentence_0.7,0.6269453090262339,0.0
102,N-gram,Rouge2,inserted_sentence_0.7,0.6248331108144192,0.019906997680664062
