source_doc,eval_type,eval_method,variant,score,duration
10050,Embeddings-based,LongDocFACTScore,removed_sentence_0.7,-2.6075069189071653,2.1289420127868652
10050,Embeddings-based,LongDocFACTScore,removed_sentence_0.9,-2.897251605987549,1.687147855758667
10050,Embeddings-based,LongDocFACTScore,repeated_sentence_0.1,-2.3329886901072965,3.8256638050079346
10050,Embeddings-based,LongDocFACTScore,repeated_sentence_0.3,-2.410428851258521,4.5409095287323
10050,Embeddings-based,LongDocFACTScore,repeated_sentence_0.5,-2.45836799863785,5.233985185623169
10050,Embeddings-based,LongDocFACTScore,repeated_sentence_0.7,-2.493218497226113,5.891481637954712
10050,Embeddings-based,LongDocFACTScore,repeated_sentence_0.9,-2.5162490714680064,6.649214744567871
10050,Embeddings-based,LongDocFACTScore,10023_1,-5.631574707801896,7.8577704429626465
10050,Embeddings-based,LongDocFACTScore,10024_1,-5.662366566450699,7.5805983543396
10050,Embeddings-based,LongDocFACTScore,10025_1,-5.661155769067217,9.638264656066895
10050,Embeddings-based,LongDocFACTScore,10051_1,-4.812233291823288,4.83087682723999
10050,Embeddings-based,LongDocFACTScore,10063_1,-5.499901366233826,2.6510262489318848
10050,Embeddings-based,LongDocFACTScore,10064_1,-5.284133258618806,2.6391854286193848
10050,Embeddings-based,LongDocFACTScore,10065_1,-5.330007226843583,3.7889742851257324
10050,Embeddings-based,LongDocFACTScore,10066_1,-4.938708314528832,2.9509060382843018
10050,Embeddings-based,LongDocFACTScore,10067_1,-4.8581450546489044,3.3735790252685547
10050,Embeddings-based,LongDocFACTScore,10068_1,-4.772606289905051,2.937237024307251
10051,Embeddings-based,LongDocFACTScore,source,-1.9232106866507694,6.087904930114746
10051,Embeddings-based,LongDocFACTScore,consecutively_swapped_words_0.1,-4.398471996701997,6.183067798614502
10051,Embeddings-based,LongDocFACTScore,consecutively_swapped_words_0.3,-5.386552876439588,6.096735239028931
10051,Embeddings-based,LongDocFACTScore,consecutively_swapped_words_0.5,-6.0259610989998125,6.07542872428894
10051,Embeddings-based,LongDocFACTScore,consecutively_swapped_words_0.7,-6.510948431902919,6.0816810131073
10051,Embeddings-based,LongDocFACTScore,consecutively_swapped_words_0.9,-6.9173008367933075,6.134682893753052
10051,Embeddings-based,LongDocFACTScore,deleted_words_0.1,-4.343947834438747,5.778958320617676
10051,Embeddings-based,LongDocFACTScore,deleted_words_0.3,-5.223943211311518,5.05348801612854
10051,Embeddings-based,LongDocFACTScore,deleted_words_0.5,-6.088398947435267,4.509186744689941
10051,Embeddings-based,LongDocFACTScore,deleted_words_0.7,-7.092629776000977,3.9485597610473633
10051,Embeddings-based,LongDocFACTScore,deleted_words_0.9,-8.34737722078959,3.1483378410339355
10051,Embeddings-based,LongDocFACTScore,inserted_sentence_0.1,-2.375704386655022,4.7515153884887695
10051,Embeddings-based,LongDocFACTScore,inserted_sentence_0.3,-2.8891393343607583,5.192260980606079
10051,Embeddings-based,LongDocFACTScore,inserted_sentence_0.5,-3.3310074993208345,5.7871716022491455
