source_doc,eval_type,eval_method,variant,score,duration
15416,Model-based,FactCC,10024_1,0.99949944,0.04601818323135376
15416,Model-based,FactCC,10025_1,0.99991596,0.04601818323135376
15416,Model-based,FactCC,10050_1,0.9999703,0.04601818323135376
15416,Model-based,FactCC,10051_1,0.99998844,0.04601818323135376
15416,Model-based,FactCC,10063_1,0.99996674,0.04601818323135376
15416,Model-based,FactCC,10064_1,0.9999515,0.04601818323135376
15416,Model-based,FactCC,10065_1,0.9999541,0.04601818323135376
15416,Model-based,FactCC,10066_1,0.99991226,0.04601818323135376
15416,Model-based,FactCC,10067_1,0.9996712,0.04797196388244629
15253,Model-based,FactCC,source,0.00022353673,0.033372074365615845
15253,Model-based,FactCC,consecutively_swapped_words_0.1,0.00033773563,0.033372074365615845
15253,Model-based,FactCC,consecutively_swapped_words_0.3,0.0038300485,0.033372074365615845
15253,Model-based,FactCC,consecutively_swapped_words_0.5,0.03899713,0.033372074365615845
15253,Model-based,FactCC,consecutively_swapped_words_0.7,0.0941789,0.033372074365615845
15253,Model-based,FactCC,consecutively_swapped_words_0.9,0.010854554,0.033372074365615845
15253,Model-based,FactCC,deleted_words_0.1,0.12366836,0.033372074365615845
15253,Model-based,FactCC,deleted_words_0.3,0.90542746,0.033372074365615845
15253,Model-based,FactCC,deleted_words_0.5,0.9977896,0.03171747922897339
15253,Model-based,FactCC,deleted_words_0.7,0.99937135,0.03171747922897339
15253,Model-based,FactCC,deleted_words_0.9,0.9999831,0.03171747922897339
15253,Model-based,FactCC,inserted_sentence_0.1,0.98899347,0.03171747922897339
15253,Model-based,FactCC,inserted_sentence_0.3,0.99949217,0.03171747922897339
15253,Model-based,FactCC,inserted_sentence_0.5,0.99984133,0.03171747922897339
15253,Model-based,FactCC,inserted_sentence_0.7,0.99817276,0.03171747922897339
15253,Model-based,FactCC,inserted_sentence_0.9,0.99903,0.03171747922897339
15253,Model-based,FactCC,randomly_swapped_words_0.1,0.0035717967,0.02991849184036255
15253,Model-based,FactCC,randomly_swapped_words_0.3,0.99714345,0.02991849184036255
15253,Model-based,FactCC,randomly_swapped_words_0.5,0.9960955,0.02991849184036255
15253,Model-based,FactCC,randomly_swapped_words_0.7,0.9995566,0.02991849184036255
15253,Model-based,FactCC,randomly_swapped_words_0.9,0.99835277,0.02991849184036255
15253,Model-based,FactCC,removed_sentence_0.1,0.036008414,0.02991849184036255
15253,Model-based,FactCC,removed_sentence_0.3,0.9080583,0.02991849184036255
15253,Model-based,FactCC,removed_sentence_0.5,0.96130764,0.02991849184036255
15253,Model-based,FactCC,removed_sentence_0.7,0.9557915,0.03462305665016174
15253,Model-based,FactCC,removed_sentence_0.9,0.0019074415,0.03462305665016174
15253,Model-based,FactCC,repeated_sentence_0.1,0.002401147,0.03462305665016174
15253,Model-based,FactCC,repeated_sentence_0.3,0.013367426,0.03462305665016174
15253,Model-based,FactCC,repeated_sentence_0.5,0.24348985,0.03462305665016174
15253,Model-based,FactCC,repeated_sentence_0.7,0.97797513,0.03462305665016174
15253,Model-based,FactCC,repeated_sentence_0.9,0.8158472,0.03462305665016174
15253,Model-based,FactCC,10023_1,0.99823725,0.03462305665016174
15253,Model-based,FactCC,10024_1,0.9972395,0.041708797216415405
15253,Model-based,FactCC,10025_1,0.9989833,0.041708797216415405
15253,Model-based,FactCC,10050_1,0.9998173,0.041708797216415405
15253,Model-based,FactCC,10051_1,0.9999548,0.041708797216415405
15253,Model-based,FactCC,10063_1,0.98540616,0.041708797216415405
15253,Model-based,FactCC,10064_1,0.9753118,0.041708797216415405
15253,Model-based,FactCC,10065_1,0.9988863,0.041708797216415405
15253,Model-based,FactCC,10066_1,0.9986325,0.041708797216415405
15253,Model-based,FactCC,10067_1,0.99924845,0.04804658889770508
21734,Model-based,FactCC,source,0.002776995,0.037305623292922974
21734,Model-based,FactCC,consecutively_swapped_words_0.1,0.002978837,0.037305623292922974
21734,Model-based,FactCC,consecutively_swapped_words_0.3,0.047878984,0.037305623292922974
21734,Model-based,FactCC,consecutively_swapped_words_0.5,0.069637395,0.037305623292922974
21734,Model-based,FactCC,consecutively_swapped_words_0.7,0.1544969,0.037305623292922974
21734,Model-based,FactCC,consecutively_swapped_words_0.9,0.14570877,0.037305623292922974
21734,Model-based,FactCC,deleted_words_0.1,0.9392317,0.037305623292922974
21734,Model-based,FactCC,deleted_words_0.3,0.99568653,0.037305623292922974
21734,Model-based,FactCC,deleted_words_0.5,0.9995534,0.03595477342605591
21734,Model-based,FactCC,deleted_words_0.7,0.99999166,0.03595477342605591
21734,Model-based,FactCC,deleted_words_0.9,0.99988985,0.03595477342605591
21734,Model-based,FactCC,inserted_sentence_0.1,0.13091995,0.03595477342605591
21734,Model-based,FactCC,inserted_sentence_0.3,0.98060924,0.03595477342605591
21734,Model-based,FactCC,inserted_sentence_0.5,0.98705626,0.03595477342605591
21734,Model-based,FactCC,inserted_sentence_0.7,0.9989231,0.03595477342605591
21734,Model-based,FactCC,inserted_sentence_0.9,0.99519944,0.03595477342605591
21734,Model-based,FactCC,randomly_swapped_words_0.1,0.85261494,0.034287482500076294
21734,Model-based,FactCC,randomly_swapped_words_0.3,0.97562885,0.034287482500076294
21734,Model-based,FactCC,randomly_swapped_words_0.5,0.9844147,0.034287482500076294
21734,Model-based,FactCC,randomly_swapped_words_0.7,0.99861,0.034287482500076294
21734,Model-based,FactCC,randomly_swapped_words_0.9,0.99965787,0.034287482500076294
21734,Model-based,FactCC,removed_sentence_0.1,0.003946012,0.034287482500076294
21734,Model-based,FactCC,removed_sentence_0.3,0.006757902,0.034287482500076294
21734,Model-based,FactCC,removed_sentence_0.5,0.97992814,0.034287482500076294
21734,Model-based,FactCC,removed_sentence_0.7,0.0007931768,0.039417147636413574
21734,Model-based,FactCC,removed_sentence_0.9,4.10616e-05,0.039417147636413574
21734,Model-based,FactCC,repeated_sentence_0.1,0.11660744,0.039417147636413574
21734,Model-based,FactCC,repeated_sentence_0.3,0.9636653,0.039417147636413574
21734,Model-based,FactCC,repeated_sentence_0.5,0.9636653,0.039417147636413574
21734,Model-based,FactCC,repeated_sentence_0.7,0.9636653,0.039417147636413574
21734,Model-based,FactCC,repeated_sentence_0.9,0.9636653,0.039417147636413574
21734,Model-based,FactCC,10023_1,0.9953017,0.039417147636413574
21734,Model-based,FactCC,10024_1,0.99963117,0.04612314701080322
21734,Model-based,FactCC,10025_1,0.9993662,0.04612314701080322
21734,Model-based,FactCC,10050_1,0.99902236,0.04612314701080322
21734,Model-based,FactCC,10051_1,0.99862254,0.04612314701080322
21734,Model-based,FactCC,10063_1,0.99707246,0.04612314701080322
21734,Model-based,FactCC,10064_1,0.9843369,0.04612314701080322
21734,Model-based,FactCC,10065_1,0.99945873,0.04612314701080322
21734,Model-based,FactCC,10066_1,0.9998524,0.04612314701080322
21734,Model-based,FactCC,10067_1,0.9908398,0.04843902587890625
9264,Model-based,FactCC,source,0.0002545121,0.03219673037528992
9264,Model-based,FactCC,consecutively_swapped_words_0.1,0.00036654744,0.03219673037528992
9264,Model-based,FactCC,consecutively_swapped_words_0.3,0.017613709,0.03219673037528992
9264,Model-based,FactCC,consecutively_swapped_words_0.5,0.0038648357,0.03219673037528992
9264,Model-based,FactCC,consecutively_swapped_words_0.7,0.005083217,0.03219673037528992
9264,Model-based,FactCC,consecutively_swapped_words_0.9,0.014359946,0.03219673037528992
9264,Model-based,FactCC,deleted_words_0.1,0.99999106,0.03219673037528992
9264,Model-based,FactCC,deleted_words_0.3,0.999992,0.03219673037528992
9264,Model-based,FactCC,deleted_words_0.5,0.99995565,0.0291154682636261
9264,Model-based,FactCC,deleted_words_0.7,0.99998856,0.0291154682636261
9264,Model-based,FactCC,deleted_words_0.9,0.9999659,0.0291154682636261
9264,Model-based,FactCC,inserted_sentence_0.1,0.95540744,0.0291154682636261
9264,Model-based,FactCC,inserted_sentence_0.3,0.32698455,0.0291154682636261
9264,Model-based,FactCC,inserted_sentence_0.5,0.9950211,0.0291154682636261
9264,Model-based,FactCC,inserted_sentence_0.7,0.99361885,0.0291154682636261
9264,Model-based,FactCC,inserted_sentence_0.9,0.99939454,0.0291154682636261
9264,Model-based,FactCC,randomly_swapped_words_0.1,0.9999571,0.028293699026107788
9264,Model-based,FactCC,randomly_swapped_words_0.3,0.9999676,0.028293699026107788
9264,Model-based,FactCC,randomly_swapped_words_0.5,0.9999901,0.028293699026107788
9264,Model-based,FactCC,randomly_swapped_words_0.7,0.9999739,0.028293699026107788
9264,Model-based,FactCC,randomly_swapped_words_0.9,0.99998605,0.028293699026107788
9264,Model-based,FactCC,removed_sentence_0.1,0.006917629,0.028293699026107788
9264,Model-based,FactCC,removed_sentence_0.3,0.006917629,0.028293699026107788
9264,Model-based,FactCC,removed_sentence_0.5,0.9999877,0.028293699026107788
9264,Model-based,FactCC,removed_sentence_0.7,0.9999838,0.03413364291191101
9264,Model-based,FactCC,removed_sentence_0.9,0.0009886218,0.03413364291191101
9264,Model-based,FactCC,repeated_sentence_0.1,0.00049178844,0.03413364291191101
9264,Model-based,FactCC,repeated_sentence_0.3,0.0011918469,0.03413364291191101
9264,Model-based,FactCC,repeated_sentence_0.5,0.0011918469,0.03413364291191101
9264,Model-based,FactCC,repeated_sentence_0.7,0.0011918469,0.03413364291191101
9264,Model-based,FactCC,repeated_sentence_0.9,0.0011918469,0.03413364291191101
9264,Model-based,FactCC,10023_1,0.9985814,0.03413364291191101
9264,Model-based,FactCC,10024_1,0.9846352,0.038206636905670166
9264,Model-based,FactCC,10025_1,0.9993455,0.038206636905670166
9264,Model-based,FactCC,10050_1,0.9994184,0.038206636905670166
9264,Model-based,FactCC,10051_1,0.9999423,0.038206636905670166
9264,Model-based,FactCC,10063_1,0.9999089,0.038206636905670166
9264,Model-based,FactCC,10064_1,0.99970406,0.038206636905670166
9264,Model-based,FactCC,10065_1,0.99993527,0.038206636905670166
9264,Model-based,FactCC,10066_1,0.9996489,0.038206636905670166
9264,Model-based,FactCC,10067_1,0.99895453,0.03843283653259277
18154,Model-based,FactCC,source,0.00053402333,0.030113548040390015
18154,Model-based,FactCC,consecutively_swapped_words_0.1,0.09005837,0.030113548040390015
18154,Model-based,FactCC,consecutively_swapped_words_0.3,0.1054636,0.030113548040390015
18154,Model-based,FactCC,consecutively_swapped_words_0.5,0.07094171,0.030113548040390015
18154,Model-based,FactCC,consecutively_swapped_words_0.7,0.96790373,0.030113548040390015
18154,Model-based,FactCC,consecutively_swapped_words_0.9,0.9823966,0.030113548040390015
18154,Model-based,FactCC,deleted_words_0.1,0.9982591,0.030113548040390015
18154,Model-based,FactCC,deleted_words_0.3,0.99970585,0.030113548040390015
18154,Model-based,FactCC,deleted_words_0.5,0.9997651,0.03026631474494934
18154,Model-based,FactCC,deleted_words_0.7,0.9999745,0.03026631474494934
18154,Model-based,FactCC,deleted_words_0.9,0.99988556,0.03026631474494934
18154,Model-based,FactCC,inserted_sentence_0.1,0.001971127,0.03026631474494934
18154,Model-based,FactCC,inserted_sentence_0.3,0.0034030608,0.03026631474494934
18154,Model-based,FactCC,inserted_sentence_0.5,0.97351056,0.03026631474494934
18154,Model-based,FactCC,inserted_sentence_0.7,0.9773038,0.03026631474494934
18154,Model-based,FactCC,inserted_sentence_0.9,0.99296945,0.03026631474494934
18154,Model-based,FactCC,randomly_swapped_words_0.1,0.060610924,0.029265522956848145
18154,Model-based,FactCC,randomly_swapped_words_0.3,0.99997747,0.029265522956848145
18154,Model-based,FactCC,randomly_swapped_words_0.5,0.9826695,0.029265522956848145
18154,Model-based,FactCC,randomly_swapped_words_0.7,0.99992716,0.029265522956848145
18154,Model-based,FactCC,randomly_swapped_words_0.9,0.9996427,0.029265522956848145
18154,Model-based,FactCC,removed_sentence_0.1,0.021929406,0.029265522956848145
18154,Model-based,FactCC,removed_sentence_0.3,0.82156134,0.029265522956848145
18154,Model-based,FactCC,removed_sentence_0.5,0.0001666841,0.029265522956848145
18154,Model-based,FactCC,removed_sentence_0.7,0.00031841575,0.03310367465019226
18154,Model-based,FactCC,removed_sentence_0.9,2.0237232e-05,0.03310367465019226
18154,Model-based,FactCC,repeated_sentence_0.1,0.00030603618,0.03310367465019226
18154,Model-based,FactCC,repeated_sentence_0.3,0.00016850406,0.03310367465019226
18154,Model-based,FactCC,repeated_sentence_0.5,0.0007471225,0.03310367465019226
18154,Model-based,FactCC,repeated_sentence_0.7,0.024997115,0.03310367465019226
18154,Model-based,FactCC,repeated_sentence_0.9,0.001593916,0.03310367465019226
18154,Model-based,FactCC,10023_1,0.99710244,0.03310367465019226
18154,Model-based,FactCC,10024_1,0.9996031,0.041153281927108765
18154,Model-based,FactCC,10025_1,0.9996025,0.041153281927108765
18154,Model-based,FactCC,10050_1,0.9993357,0.041153281927108765
18154,Model-based,FactCC,10051_1,0.9999138,0.041153281927108765
18154,Model-based,FactCC,10063_1,0.98597103,0.041153281927108765
18154,Model-based,FactCC,10064_1,0.96435124,0.041153281927108765
18154,Model-based,FactCC,10065_1,0.9996376,0.041153281927108765
18154,Model-based,FactCC,10066_1,0.99996924,0.041153281927108765
18154,Model-based,FactCC,10067_1,0.98850435,0.0393373966217041
7034,Model-based,FactCC,source,0.0004207677,0.037596940994262695
7034,Model-based,FactCC,consecutively_swapped_words_0.1,0.0012756414,0.037596940994262695
7034,Model-based,FactCC,consecutively_swapped_words_0.3,0.0052150325,0.037596940994262695
7034,Model-based,FactCC,consecutively_swapped_words_0.5,0.022788556,0.037596940994262695
7034,Model-based,FactCC,consecutively_swapped_words_0.7,0.012512062,0.037596940994262695
7034,Model-based,FactCC,consecutively_swapped_words_0.9,0.01687578,0.037596940994262695
7034,Model-based,FactCC,deleted_words_0.1,0.018373523,0.037596940994262695
7034,Model-based,FactCC,deleted_words_0.3,0.978856,0.037596940994262695
7034,Model-based,FactCC,deleted_words_0.5,0.98248184,0.03640130162239075
7034,Model-based,FactCC,deleted_words_0.7,0.99966514,0.03640130162239075
7034,Model-based,FactCC,deleted_words_0.9,0.99998224,0.03640130162239075
7034,Model-based,FactCC,inserted_sentence_0.1,0.9587568,0.03640130162239075
7034,Model-based,FactCC,inserted_sentence_0.3,0.99306786,0.03640130162239075
7034,Model-based,FactCC,inserted_sentence_0.5,0.9991153,0.03640130162239075
7034,Model-based,FactCC,inserted_sentence_0.7,0.9996314,0.03640130162239075
7034,Model-based,FactCC,inserted_sentence_0.9,0.9988424,0.03640130162239075
7034,Model-based,FactCC,randomly_swapped_words_0.1,0.9968381,0.03565323352813721
7034,Model-based,FactCC,randomly_swapped_words_0.3,0.96505207,0.03565323352813721
7034,Model-based,FactCC,randomly_swapped_words_0.5,0.9914997,0.03565323352813721
7034,Model-based,FactCC,randomly_swapped_words_0.7,0.9854634,0.03565323352813721
7034,Model-based,FactCC,randomly_swapped_words_0.9,0.9881632,0.03565323352813721
7034,Model-based,FactCC,removed_sentence_0.1,0.026540207,0.03565323352813721
7034,Model-based,FactCC,removed_sentence_0.3,0.96794474,0.03565323352813721
7034,Model-based,FactCC,removed_sentence_0.5,0.9999374,0.03565323352813721
7034,Model-based,FactCC,removed_sentence_0.7,0.9999856,0.04102826118469238
7034,Model-based,FactCC,removed_sentence_0.9,0.9445555,0.04102826118469238
7034,Model-based,FactCC,repeated_sentence_0.1,0.014754363,0.04102826118469238
7034,Model-based,FactCC,repeated_sentence_0.3,0.012921908,0.04102826118469238
7034,Model-based,FactCC,repeated_sentence_0.5,0.012921908,0.04102826118469238
7034,Model-based,FactCC,repeated_sentence_0.7,0.012921908,0.04102826118469238
7034,Model-based,FactCC,repeated_sentence_0.9,0.012921908,0.04102826118469238
7034,Model-based,FactCC,10023_1,0.99480224,0.04102826118469238
7034,Model-based,FactCC,10024_1,0.999757,0.0473160445690155
7034,Model-based,FactCC,10025_1,0.99975723,0.0473160445690155
7034,Model-based,FactCC,10050_1,0.9998801,0.0473160445690155
7034,Model-based,FactCC,10051_1,0.99991405,0.0473160445690155
7034,Model-based,FactCC,10063_1,0.99405897,0.0473160445690155
7034,Model-based,FactCC,10064_1,0.98233175,0.0473160445690155
7034,Model-based,FactCC,10065_1,0.9996295,0.0473160445690155
7034,Model-based,FactCC,10066_1,0.99977,0.0473160445690155
7034,Model-based,FactCC,10067_1,0.99721694,0.045880794525146484
2286,Model-based,FactCC,source,0.00025069676,0.024049729108810425
2286,Model-based,FactCC,consecutively_swapped_words_0.1,0.00847988,0.024049729108810425
2286,Model-based,FactCC,consecutively_swapped_words_0.3,0.09620173,0.024049729108810425
2286,Model-based,FactCC,consecutively_swapped_words_0.5,0.014391107,0.024049729108810425
2286,Model-based,FactCC,consecutively_swapped_words_0.7,0.04039117,0.024049729108810425
2286,Model-based,FactCC,consecutively_swapped_words_0.9,0.02845576,0.024049729108810425
2286,Model-based,FactCC,deleted_words_0.1,0.7595394,0.024049729108810425
2286,Model-based,FactCC,deleted_words_0.3,0.9884073,0.024049729108810425
2286,Model-based,FactCC,deleted_words_0.5,0.99385107,0.027191996574401855
2286,Model-based,FactCC,deleted_words_0.7,0.9997826,0.027191996574401855
2286,Model-based,FactCC,deleted_words_0.9,0.9999498,0.027191996574401855
2286,Model-based,FactCC,inserted_sentence_0.1,0.9874958,0.027191996574401855
2286,Model-based,FactCC,inserted_sentence_0.3,0.99869376,0.027191996574401855
2286,Model-based,FactCC,inserted_sentence_0.5,0.99409616,0.027191996574401855
2286,Model-based,FactCC,inserted_sentence_0.7,0.99895823,0.027191996574401855
2286,Model-based,FactCC,inserted_sentence_0.9,0.9989042,0.027191996574401855
2286,Model-based,FactCC,randomly_swapped_words_0.1,0.97281194,0.020978271961212158
2286,Model-based,FactCC,randomly_swapped_words_0.3,0.9906115,0.020978271961212158
2286,Model-based,FactCC,randomly_swapped_words_0.5,0.9897203,0.020978271961212158
2286,Model-based,FactCC,randomly_swapped_words_0.7,0.99257034,0.020978271961212158
2286,Model-based,FactCC,randomly_swapped_words_0.9,0.9999243,0.020978271961212158
2286,Model-based,FactCC,removed_sentence_0.1,0.8524123,0.020978271961212158
2286,Model-based,FactCC,removed_sentence_0.3,0.80452436,0.020978271961212158
2286,Model-based,FactCC,removed_sentence_0.5,0.9770901,0.020978271961212158
2286,Model-based,FactCC,removed_sentence_0.7,0.99149734,0.02499711513519287
2286,Model-based,FactCC,removed_sentence_0.9,0.9991177,0.02499711513519287
2286,Model-based,FactCC,repeated_sentence_0.1,0.0076748356,0.02499711513519287
2286,Model-based,FactCC,repeated_sentence_0.3,0.004515306,0.02499711513519287
2286,Model-based,FactCC,repeated_sentence_0.5,0.032844953,0.02499711513519287
2286,Model-based,FactCC,repeated_sentence_0.7,0.18934329,0.02499711513519287
2286,Model-based,FactCC,repeated_sentence_0.9,0.15682015,0.02499711513519287
2286,Model-based,FactCC,10023_1,0.99917287,0.02499711513519287
2286,Model-based,FactCC,10024_1,0.9917921,0.03333669900894165
2286,Model-based,FactCC,10025_1,0.990901,0.03333669900894165
2286,Model-based,FactCC,10050_1,0.99908614,0.03333669900894165
2286,Model-based,FactCC,10051_1,0.9994184,0.03333669900894165
2286,Model-based,FactCC,10063_1,0.99753463,0.03333669900894165
2286,Model-based,FactCC,10064_1,0.9985863,0.03333669900894165
2286,Model-based,FactCC,10065_1,0.9998621,0.03333669900894165
2286,Model-based,FactCC,10066_1,0.9995722,0.03333669900894165
2286,Model-based,FactCC,10067_1,0.9994104,0.03332662582397461
20117,Model-based,FactCC,source,0.00015349241,0.03730374574661255
20117,Model-based,FactCC,consecutively_swapped_words_0.1,0.013360616,0.03730374574661255
20117,Model-based,FactCC,consecutively_swapped_words_0.3,0.0077932617,0.03730374574661255
20117,Model-based,FactCC,consecutively_swapped_words_0.5,0.013728872,0.03730374574661255
20117,Model-based,FactCC,consecutively_swapped_words_0.7,0.011704322,0.03730374574661255
20117,Model-based,FactCC,consecutively_swapped_words_0.9,0.027875263,0.03730374574661255
20117,Model-based,FactCC,deleted_words_0.1,0.0022769002,0.03730374574661255
20117,Model-based,FactCC,deleted_words_0.3,0.9977685,0.03730374574661255
20117,Model-based,FactCC,deleted_words_0.5,0.99907124,0.036165714263916016
20117,Model-based,FactCC,deleted_words_0.7,0.9999782,0.036165714263916016
20117,Model-based,FactCC,deleted_words_0.9,0.99997973,0.036165714263916016
20117,Model-based,FactCC,inserted_sentence_0.1,0.9943178,0.036165714263916016
20117,Model-based,FactCC,inserted_sentence_0.3,0.9991015,0.036165714263916016
20117,Model-based,FactCC,inserted_sentence_0.5,0.99905187,0.036165714263916016
20117,Model-based,FactCC,inserted_sentence_0.7,0.9785822,0.036165714263916016
20117,Model-based,FactCC,inserted_sentence_0.9,0.999764,0.036165714263916016
20117,Model-based,FactCC,randomly_swapped_words_0.1,0.9511877,0.03333252668380737
20117,Model-based,FactCC,randomly_swapped_words_0.3,0.99475574,0.03333252668380737
20117,Model-based,FactCC,randomly_swapped_words_0.5,0.9951047,0.03333252668380737
20117,Model-based,FactCC,randomly_swapped_words_0.7,0.99575245,0.03333252668380737
20117,Model-based,FactCC,randomly_swapped_words_0.9,0.99743855,0.03333252668380737
20117,Model-based,FactCC,removed_sentence_0.1,0.0023986653,0.03333252668380737
20117,Model-based,FactCC,removed_sentence_0.3,0.9983871,0.03333252668380737
20117,Model-based,FactCC,removed_sentence_0.5,0.9902532,0.03333252668380737
20117,Model-based,FactCC,removed_sentence_0.7,0.9999684,0.03958222270011902
20117,Model-based,FactCC,removed_sentence_0.9,0.00036281845,0.03958222270011902
20117,Model-based,FactCC,repeated_sentence_0.1,0.026138255,0.03958222270011902
20117,Model-based,FactCC,repeated_sentence_0.3,0.78571975,0.03958222270011902
20117,Model-based,FactCC,repeated_sentence_0.5,0.8824557,0.03958222270011902
20117,Model-based,FactCC,repeated_sentence_0.7,0.5884535,0.03958222270011902
20117,Model-based,FactCC,repeated_sentence_0.9,0.5884535,0.03958222270011902
20117,Model-based,FactCC,10023_1,0.9997352,0.03958222270011902
20117,Model-based,FactCC,10024_1,0.9996393,0.04588082432746887
20117,Model-based,FactCC,10025_1,0.9929195,0.04588082432746887
20117,Model-based,FactCC,10050_1,0.9981388,0.04588082432746887
20117,Model-based,FactCC,10051_1,0.9997538,0.04588082432746887
20117,Model-based,FactCC,10063_1,0.99794024,0.04588082432746887
20117,Model-based,FactCC,10064_1,0.9983432,0.04588082432746887
20117,Model-based,FactCC,10065_1,0.998221,0.04588082432746887
20117,Model-based,FactCC,10066_1,0.9995764,0.04588082432746887
20117,Model-based,FactCC,10067_1,0.99754685,0.0475163459777832
12080,Model-based,FactCC,source,0.0017308384,0.05101481080055237
12080,Model-based,FactCC,consecutively_swapped_words_0.1,0.0068861865,0.05101481080055237
12080,Model-based,FactCC,consecutively_swapped_words_0.3,0.17625923,0.05101481080055237
12080,Model-based,FactCC,consecutively_swapped_words_0.5,0.026826,0.05101481080055237
12080,Model-based,FactCC,consecutively_swapped_words_0.7,0.07460271,0.05101481080055237
12080,Model-based,FactCC,consecutively_swapped_words_0.9,0.7323487,0.05101481080055237
12080,Model-based,FactCC,deleted_words_0.1,0.093581975,0.05101481080055237
12080,Model-based,FactCC,deleted_words_0.3,0.9848316,0.05101481080055237
12080,Model-based,FactCC,deleted_words_0.5,0.99991536,0.045004576444625854
12080,Model-based,FactCC,deleted_words_0.7,0.99989843,0.045004576444625854
12080,Model-based,FactCC,deleted_words_0.9,0.9999865,0.045004576444625854
12080,Model-based,FactCC,inserted_sentence_0.1,0.09223556,0.045004576444625854
12080,Model-based,FactCC,inserted_sentence_0.3,0.89510566,0.045004576444625854
12080,Model-based,FactCC,inserted_sentence_0.5,0.99970907,0.045004576444625854
12080,Model-based,FactCC,inserted_sentence_0.7,0.9999311,0.045004576444625854
12080,Model-based,FactCC,inserted_sentence_0.9,0.9999715,0.045004576444625854
12080,Model-based,FactCC,randomly_swapped_words_0.1,0.19343689,0.04556149244308472
12080,Model-based,FactCC,randomly_swapped_words_0.3,0.9268663,0.04556149244308472
12080,Model-based,FactCC,randomly_swapped_words_0.5,0.99838686,0.04556149244308472
12080,Model-based,FactCC,randomly_swapped_words_0.7,0.9940952,0.04556149244308472
12080,Model-based,FactCC,randomly_swapped_words_0.9,0.99998116,0.04556149244308472
12080,Model-based,FactCC,removed_sentence_0.1,0.0009452876,0.04556149244308472
12080,Model-based,FactCC,removed_sentence_0.3,0.06786822,0.04556149244308472
12080,Model-based,FactCC,removed_sentence_0.5,0.9938117,0.04556149244308472
12080,Model-based,FactCC,removed_sentence_0.7,0.9997296,0.046926349401474
12080,Model-based,FactCC,removed_sentence_0.9,0.00015604188,0.046926349401474
12080,Model-based,FactCC,repeated_sentence_0.1,0.0043595396,0.046926349401474
12080,Model-based,FactCC,repeated_sentence_0.3,0.12904269,0.046926349401474
12080,Model-based,FactCC,repeated_sentence_0.5,0.23450196,0.046926349401474
12080,Model-based,FactCC,repeated_sentence_0.7,0.5487631,0.046926349401474
12080,Model-based,FactCC,repeated_sentence_0.9,0.5487631,0.046926349401474
12080,Model-based,FactCC,10023_1,0.9997706,0.046926349401474
12080,Model-based,FactCC,10024_1,0.99952507,0.05514192581176758
12080,Model-based,FactCC,10025_1,0.9993624,0.05514192581176758
12080,Model-based,FactCC,10050_1,0.99698657,0.05514192581176758
12080,Model-based,FactCC,10051_1,0.9998883,0.05514192581176758
12080,Model-based,FactCC,10063_1,0.99670035,0.05514192581176758
12080,Model-based,FactCC,10064_1,0.98692167,0.05514192581176758
12080,Model-based,FactCC,10065_1,0.999252,0.05514192581176758
12080,Model-based,FactCC,10066_1,0.99998283,0.05514192581176758
12080,Model-based,FactCC,10067_1,0.9978847,0.05490994453430176
24961,Model-based,FactCC,source,0.004738482,0.030142784118652344
24961,Model-based,FactCC,consecutively_swapped_words_0.1,0.16376294,0.030142784118652344
24961,Model-based,FactCC,consecutively_swapped_words_0.3,0.94631356,0.030142784118652344
24961,Model-based,FactCC,consecutively_swapped_words_0.5,0.95387125,0.030142784118652344
24961,Model-based,FactCC,consecutively_swapped_words_0.7,0.95560825,0.030142784118652344
24961,Model-based,FactCC,consecutively_swapped_words_0.9,0.97096056,0.030142784118652344
24961,Model-based,FactCC,deleted_words_0.1,0.7325635,0.030142784118652344
24961,Model-based,FactCC,deleted_words_0.3,0.8275607,0.030142784118652344
24961,Model-based,FactCC,deleted_words_0.5,0.9965004,0.02877819538116455
24961,Model-based,FactCC,deleted_words_0.7,0.99956447,0.02877819538116455
24961,Model-based,FactCC,deleted_words_0.9,0.9992957,0.02877819538116455
24961,Model-based,FactCC,inserted_sentence_0.1,0.9844296,0.02877819538116455
24961,Model-based,FactCC,inserted_sentence_0.3,0.99966025,0.02877819538116455
24961,Model-based,FactCC,inserted_sentence_0.5,0.99745685,0.02877819538116455
24961,Model-based,FactCC,inserted_sentence_0.7,0.9994423,0.02877819538116455
24961,Model-based,FactCC,inserted_sentence_0.9,0.9992822,0.02877819538116455
24961,Model-based,FactCC,randomly_swapped_words_0.1,0.86372787,0.027823984622955322
24961,Model-based,FactCC,randomly_swapped_words_0.3,0.9789394,0.027823984622955322
24961,Model-based,FactCC,randomly_swapped_words_0.5,0.9994111,0.027823984622955322
24961,Model-based,FactCC,randomly_swapped_words_0.7,0.9996923,0.027823984622955322
24961,Model-based,FactCC,randomly_swapped_words_0.9,0.9952454,0.027823984622955322
24961,Model-based,FactCC,removed_sentence_0.1,0.08816056,0.027823984622955322
24961,Model-based,FactCC,removed_sentence_0.3,0.99832565,0.027823984622955322
24961,Model-based,FactCC,removed_sentence_0.5,0.9949262,0.027823984622955322
24961,Model-based,FactCC,removed_sentence_0.7,0.017598923,0.032721757888793945
24961,Model-based,FactCC,removed_sentence_0.9,2.1638589e-05,0.032721757888793945
24961,Model-based,FactCC,repeated_sentence_0.1,0.049693424,0.032721757888793945
